Country,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)"
Europe & Central Asia,1998,27.7448123155727
Europe & Central Asia,1997,29.7433846122991
Europe & Central Asia,1996,31.5648570545544
Europe & Central Asia,1995,33.4032923856548
Europe & Central Asia,1994,35.4572818607169
Europe & Central Asia,1993,36.0900622318085
Europe & Central Asia,1992,36.3406931264026
Europe & Central Asia,1991,37.3373825539554
Europe & Central Asia,1990,36.6346757348984
Europe & Central Asia,1989,34.8729611347515
Europe & Central Asia,1988,35.4378236786847
Europe & Central Asia,1987,35.7343610849064
Europe & Central Asia,1986,36.0115604135764
Europe & Central Asia,1985,36.6358446640078
Europe & Central Asia,1984,37.1840338518062
Europe & Central Asia,1983,37.8560780682341
Europe & Central Asia,1982,38.8067770487461
Europe & Central Asia,1981,39.4707093435237
Europe & Central Asia,1980,40.4284301401641
Europe & Central Asia,1979,40.3340403638528
Europe & Central Asia,1978,39.9301186447239
Europe & Central Asia,1977,39.7802451257764
Europe & Central Asia,1976,40.1955439986122
Europe & Central Asia,1975,40.7934230208618
Europe & Central Asia,1974,41.7272243469274
Europe & Central Asia,1973,41.4381287259483
Europe & Central Asia,1972,41.5848792752629
Europe & Central Asia,1971,41.3196369643975
Europe & Central Asia,1970,40.3652686468637
Europe & Central Asia,1969,40.3018727762613
Europe & Central Asia,1968,39.9118544628206
Europe & Central Asia,1967,37.9904927671508
Europe & Central Asia,1966,37.5034715802296
Europe & Central Asia,1965,35.6665204882268
Europe & Central Asia,1964,34.2719050563443
Europe & Central Asia,1963,34.9617319438627
Europe & Central Asia,1962,36.9315164811971
Europe & Central Asia,1961,40.5889157845906
Europe & Central Asia,1960,42.6239025722922
Europe & Central Asia (excluding high income),2022,
Europe & Central Asia (excluding high income),2021,18.7415043313053
Europe & Central Asia (excluding high income),2020,19.0990594250954
Europe & Central Asia (excluding high income),2019,20.0422378369672
Europe & Central Asia (excluding high income),2018,21.2131684504313
Europe & Central Asia (excluding high income),2017,23.0481691189515
Europe & Central Asia (excluding high income),2016,26.2171451688795
Europe & Central Asia (excluding high income),2015,28.590632397463
Europe & Central Asia (excluding high income),2014,30.3567791843702
Europe & Central Asia (excluding high income),2013,30.8616092399498
Europe & Central Asia (excluding high income),2012,31.5154359048661
Europe & Central Asia (excluding high income),2011,31.8435271213922
Europe & Central Asia (excluding high income),2010,31.6644792301686
Europe & Central Asia (excluding high income),2009,32.8634050241906
Europe & Central Asia (excluding high income),2008,31.9211819027133
Europe & Central Asia (excluding high income),2007,31.0078259561671
Europe & Central Asia (excluding high income),2006,30.821331544599
Europe & Central Asia (excluding high income),2005,30.3936119089263
Europe & Central Asia (excluding high income),2004,30.0802853933653
Europe & Central Asia (excluding high income),2003,29.98625095817
Europe & Central Asia (excluding high income),2002,30.8367079699021
Europe & Central Asia (excluding high income),2001,32.388311622743
Europe & Central Asia (excluding high income),2000,33.5935517657137
Europe & Central Asia (excluding high income),1999,35.9680562701412
Europe & Central Asia (excluding high income),1998,39.5054910875521
Europe & Central Asia (excluding high income),1997,43.7193146736507
Europe & Central Asia (excluding high income),1996,47.3570356404612
Europe & Central Asia (excluding high income),1995,50.8586294381641
Europe & Central Asia (excluding high income),1994,53.9606098666768
Europe & Central Asia (excluding high income),1993,54.0663215874384
Europe & Central Asia (excluding high income),1992,53.7433917016329
Europe & Central Asia (excluding high income),1991,55.1778434252905
Europe & Central Asia (excluding high income),1990,53.7878841735877
Europe & Central Asia (excluding high income),1989,50.5599053195746
Europe & Central Asia (excluding high income),1988,50.7711933491913
Europe & Central Asia (excluding high income),1987,51.2733079720335
Europe & Central Asia (excluding high income),1986,52.0499061410371
Europe & Central Asia (excluding high income),1985,53.5617561790555
Europe & Central Asia (excluding high income),1984,54.1050863265063
Europe & Central Asia (excluding high income),1983,54.594264836858
Europe & Central Asia (excluding high income),1982,54.7518646891214
Europe & Central Asia (excluding high income),1981,54.5280966226205
Europe & Central Asia (excluding high income),1980,54.320270842374
Europe & Central Asia (excluding high income),1979,53.0539681972452
Europe & Central Asia (excluding high income),1978,50.422657932075
Europe & Central Asia (excluding high income),1977,48.5842044455108
Europe & Central Asia (excluding high income),1976,47.6929512908892
Europe & Central Asia (excluding high income),1975,47.5523960309874
Europe & Central Asia (excluding high income),1974,48.5715010366935
Europe & Central Asia (excluding high income),1973,48.3063377416766
Europe & Central Asia (excluding high income),1972,47.4422944063965
Europe & Central Asia (excluding high income),1971,45.941110991411
Europe & Central Asia (excluding high income),1970,44.2534465560865
Europe & Central Asia (excluding high income),1969,43.3787596430942
Europe & Central Asia (excluding high income),1968,42.4664063824829
Europe & Central Asia (excluding high income),1967,38.5280400503259
Europe & Central Asia (excluding high income),1966,39.8867312073488
Europe & Central Asia (excluding high income),1965,38.7690753654561
Europe & Central Asia (excluding high income),1964,38.3941987245482
Europe & Central Asia (excluding high income),1963,40.6316020064372
Europe & Central Asia (excluding high income),1962,46.5191018267473
Europe & Central Asia (excluding high income),1961,55.6938371106162
Europe & Central Asia (excluding high income),1960,61.0120129074557
Europe & Central Asia (IDA & IBRD countries),2022,
Europe & Central Asia (IDA & IBRD countries),2021,18.7392789045894
Europe & Central Asia (IDA & IBRD countries),2020,19.0758332808173
Europe & Central Asia (IDA & IBRD countries),2019,19.9315377766407
Europe & Central Asia (IDA & IBRD countries),2018,21.0446066416825
Europe & Central Asia (IDA & IBRD countries),2017,22.7456421092089
Europe & Central Asia (IDA & IBRD countries),2016,25.5713896569608
Europe & Central Asia (IDA & IBRD countries),2015,27.6511215955521
Europe & Central Asia (IDA & IBRD countries),2014,29.2348801786561
Europe & Central Asia (IDA & IBRD countries),2013,29.6515934706739
Europe & Central Asia (IDA & IBRD countries),2012,30.3541129229672
Europe & Central Asia (IDA & IBRD countries),2011,30.6414507119753
Europe & Central Asia (IDA & IBRD countries),2010,30.7070435162452
Europe & Central Asia (IDA & IBRD countries),2009,32.06597844429
Europe & Central Asia (IDA & IBRD countries),2008,31.2369106329844
Europe & Central Asia (IDA & IBRD countries),2007,30.1535975619273
Europe & Central Asia (IDA & IBRD countries),2006,29.8760276040824
Europe & Central Asia (IDA & IBRD countries),2005,29.4014173969012
Europe & Central Asia (IDA & IBRD countries),2004,29.025174012535
Europe & Central Asia (IDA & IBRD countries),2003,28.9347001096307
Europe & Central Asia (IDA & IBRD countries),2002,29.6286432467878
Europe & Central Asia (IDA & IBRD countries),2001,31.064464161934
Europe & Central Asia (IDA & IBRD countries),2000,32.2628568089782
Europe & Central Asia (IDA & IBRD countries),1999,34.3668270176723
Europe & Central Asia (IDA & IBRD countries),1998,37.5411508953222
Europe & Central Asia (IDA & IBRD countries),1997,41.2603645844765
Europe & Central Asia (IDA & IBRD countries),1996,44.4396818665039
Europe & Central Asia (IDA & IBRD countries),1995,47.6233991312094
Europe & Central Asia (IDA & IBRD countries),1994,50.6900870646688
Europe & Central Asia (IDA & IBRD countries),1993,50.9750641741177
Europe & Central Asia (IDA & IBRD countries),1992,50.9764297170146
Europe & Central Asia (IDA & IBRD countries),1991,52.4985490613243
Europe & Central Asia (IDA & IBRD countries),1990,51.4605260415927
Europe & Central Asia (IDA & IBRD countries),1989,48.8943381285997
Europe & Central Asia (IDA & IBRD countries),1988,49.7763601826084
Europe & Central Asia (IDA & IBRD countries),1987,50.6968465969573
Europe & Central Asia (IDA & IBRD countries),1986,51.1747309900925
Europe & Central Asia (IDA & IBRD countries),1985,52.0059378499293
Europe & Central Asia (IDA & IBRD countries),1984,52.4236127439983
Europe & Central Asia (IDA & IBRD countries),1983,52.9719417700317
Europe & Central Asia (IDA & IBRD countries),1982,53.5117120109694
Europe & Central Asia (IDA & IBRD countries),1981,53.4248331209
Europe & Central Asia (IDA & IBRD countries),1980,53.2607146497177
Europe & Central Asia (IDA & IBRD countries),1979,51.970282614434
Europe & Central Asia (IDA & IBRD countries),1978,49.9897823604643
Europe & Central Asia (IDA & IBRD countries),1977,48.4286828272273
Europe & Central Asia (IDA & IBRD countries),1976,47.609359041168
Europe & Central Asia (IDA & IBRD countries),1975,47.3353407819884
Europe & Central Asia (IDA & IBRD countries),1974,47.7030018746146
Europe & Central Asia (IDA & IBRD countries),1973,46.8817038802516
Europe & Central Asia (IDA & IBRD countries),1972,46.0030326447521
Europe & Central Asia (IDA & IBRD countries),1971,44.8873035558393
Europe & Central Asia (IDA & IBRD countries),1970,43.3484478054432
Europe & Central Asia (IDA & IBRD countries),1969,43.1568929994277
Europe & Central Asia (IDA & IBRD countries),1968,42.6186248165705
Europe & Central Asia (IDA & IBRD countries),1967,39.1558759399068
Europe & Central Asia (IDA & IBRD countries),1966,38.977336119595
Europe & Central Asia (IDA & IBRD countries),1965,37.7297405519298
Europe & Central Asia (IDA & IBRD countries),1964,37.0183345275836
Europe & Central Asia (IDA & IBRD countries),1963,39.8498255175458
Europe & Central Asia (IDA & IBRD countries),1962,45.2903456342868
Europe & Central Asia (IDA & IBRD countries),1961,53.978476881934
Europe & Central Asia (IDA & IBRD countries),1960,58.9064721745561
European Union,2022,
European Union,2021,9.2281084534559
European Union,2020,9.17471713040564
European Union,2019,9.2874116406117
European Union,2018,9.36504460914845
European Union,2017,9.68018902258034
European Union,2016,10.1677784595654
European Union,2015,10.2245270004453
European Union,2014,10.6708656126043
European Union,2013,10.890273205279
European Union,2012,11.579595167319
European Union,2011,11.9340853768983
European Union,2010,12.7535272652424
European Union,2009,13.6515636116359
European Union,2008,14.0790524181896
European Union,2007,13.6911442691173
European Union,2006,13.6068673197444
European Union,2005,13.628221165765
European Union,2004,13.7866217053373
European Union,2003,13.9783804628996
European Union,2002,14.256973698845
European Union,2001,14.7744003597278
European Union,2000,15.1867419990071
European Union,1999,14.972366880343
European Union,1998,14.9503803481713
European Union,1997,15.2811048678983
European Union,1996,15.8858138093244
European Union,1995,16.648663690864
European Union,1994,18.175148730002
European Union,1993,19.6006189009472
European Union,1992,20.5871425285191
European Union,1991,21.4641776656771
European Union,1990,21.7937027800155
European Union,1989,21.8449068470559
European Union,1988,23.2665037327527
European Union,1987,23.9871522900984
European Union,1986,24.2871913337049
European Union,1985,24.5045925609452
European Union,1984,25.4157801639528
European Union,1983,26.3675594880782
European Union,1982,27.8494593858525
European Union,1981,28.8944900700118
European Union,1980,30.478185167014
European Union,1979,31.1672067859764
European Union,1978,32.6528675679546
European Union,1977,34.0074483382822
European Union,1976,35.3152530835656
European Union,1975,36.1191480970078
European Union,1974,36.5412190363541
European Union,1973,35.7070962518738
European Union,1972,36.3064599996701
European Union,1971,36.851191485787
European Union,1970,36.5547696858393
European Union,1969,37.2363574559749
European Union,1968,37.2611254169082
European Union,1967,36.5280403087806
European Union,1966,34.5724175800804
European Union,1965,32.6028637631909
European Union,1964,31.0611395373465
European Union,1963,31.6215347640456
European Union,1962,31.9771656697562
European Union,1961,33.1891078946954
European Union,1960,33.2782541644098
Fragile and conflict affected situations,2022,
Fragile and conflict affected situations,2021,89.6633393829283
Fragile and conflict affected situations,2020,90.5885381529387
Fragile and conflict affected situations,2019,91.5198506329184
Fragile and conflict affected situations,2018,92.1592446620914
