Country,Year,Fixed telephone subscriptions (per 100 people)
Europe & Central Asia,1988,23.6337889712492
Europe & Central Asia,1987,22.5427472197056
Europe & Central Asia,1986,21.6102416535207
Europe & Central Asia,1985,20.7609956672458
Europe & Central Asia,1984,19.970213624676
Europe & Central Asia,1983,19.1199992381999
Europe & Central Asia,1982,18.2960470110817
Europe & Central Asia,1981,17.4715743978232
Europe & Central Asia,1980,16.4531692623495
Europe & Central Asia,1979,15.4655542737192
Europe & Central Asia,1978,14.527673155961
Europe & Central Asia,1977,13.4317133816937
Europe & Central Asia,1976,12.3285512557159
Europe & Central Asia,1975,11.4415006741321
Europe & Central Asia,1974,9.76992883135454
Europe & Central Asia,1973,9.79125009275741
Europe & Central Asia,1972,9.81130080388455
Europe & Central Asia,1971,9.8297147499442
Europe & Central Asia,1970,9.8470988582174
Europe & Central Asia,1969,7.06222821726239
Europe & Central Asia,1968,7.07154482081533
Europe & Central Asia,1967,7.07986815037829
Europe & Central Asia,1966,7.08755872787385
Europe & Central Asia,1965,7.0950547682776
Europe & Central Asia,1964,5.43449137844012
Europe & Central Asia,1963,5.43938146954089
Europe & Central Asia,1962,5.44470792271451
Europe & Central Asia,1961,5.45075830946118
Europe & Central Asia,1960,5.44883311547918
Europe & Central Asia (excluding high income),2022,15.9269223480522
Europe & Central Asia (excluding high income),2021,15.3398159341443
Europe & Central Asia (excluding high income),2020,16.2173302393342
Europe & Central Asia (excluding high income),2019,16.8473582561732
Europe & Central Asia (excluding high income),2018,17.8828483488491
Europe & Central Asia (excluding high income),2017,18.5396062217947
Europe & Central Asia (excluding high income),2016,19.1689476106619
Europe & Central Asia (excluding high income),2015,20.451815262369
Europe & Central Asia (excluding high income),2014,22.0327405168171
Europe & Central Asia (excluding high income),2013,23.2335357214806
Europe & Central Asia (excluding high income),2012,24.0151460240327
Europe & Central Asia (excluding high income),2011,25.1181002835337
Europe & Central Asia (excluding high income),2010,25.4706448715103
Europe & Central Asia (excluding high income),2009,25.5687398874242
Europe & Central Asia (excluding high income),2008,25.7891644383307
Europe & Central Asia (excluding high income),2007,25.785049454952
Europe & Central Asia (excluding high income),2006,25.6572786672833
Europe & Central Asia (excluding high income),2005,23.9784442111804
Europe & Central Asia (excluding high income),2004,23.7219562080769
Europe & Central Asia (excluding high income),2003,22.4412225835658
Europe & Central Asia (excluding high income),2002,22.0994469547788
Europe & Central Asia (excluding high income),2001,21.3055892689079
Europe & Central Asia (excluding high income),2000,20.6188427122333
Europe & Central Asia (excluding high income),1999,19.9040105028751
Europe & Central Asia (excluding high income),1998,18.9377814478385
Europe & Central Asia (excluding high income),1997,18.1482056384187
Europe & Central Asia (excluding high income),1996,17.0407268833337
Europe & Central Asia (excluding high income),1995,16.1733051783984
Europe & Central Asia (excluding high income),1994,15.5778386466289
Europe & Central Asia (excluding high income),1993,15.0610225619743
Europe & Central Asia (excluding high income),1992,14.23965796075
Europe & Central Asia (excluding high income),1991,13.6179018185636
Europe & Central Asia (excluding high income),1990,12.684785951289
Europe & Central Asia (excluding high income),1989,11.813206644025
Europe & Central Asia (excluding high income),1988,10.9493256260141
Europe & Central Asia (excluding high income),1987,10.0407378654304
Europe & Central Asia (excluding high income),1986,9.28213963988578
Europe & Central Asia (excluding high income),1985,8.66827408040464
Europe & Central Asia (excluding high income),1984,8.15793055503063
Europe & Central Asia (excluding high income),1983,7.67058615958825
Europe & Central Asia (excluding high income),1982,7.16001811523433
Europe & Central Asia (excluding high income),1981,6.743873090986
Europe & Central Asia (excluding high income),1980,6.09831825844637
Europe & Central Asia (excluding high income),1979,5.81119788940712
Europe & Central Asia (excluding high income),1978,5.32289381235
Europe & Central Asia (excluding high income),1977,4.95569047487509
Europe & Central Asia (excluding high income),1976,4.40135033278632
Europe & Central Asia (excluding high income),1975,4.04787134469216
Europe & Central Asia (excluding high income),1974,
Europe & Central Asia (excluding high income),1973,
Europe & Central Asia (excluding high income),1972,
Europe & Central Asia (excluding high income),1971,
Europe & Central Asia (excluding high income),1970,
Europe & Central Asia (excluding high income),1969,
Europe & Central Asia (excluding high income),1968,
Europe & Central Asia (excluding high income),1967,
Europe & Central Asia (excluding high income),1966,
Europe & Central Asia (excluding high income),1965,
Europe & Central Asia (excluding high income),1964,
Europe & Central Asia (excluding high income),1963,
Europe & Central Asia (excluding high income),1962,
Europe & Central Asia (excluding high income),1961,
Europe & Central Asia (excluding high income),1960,
Europe & Central Asia (IDA & IBRD countries),2022,15.3680300151033
Europe & Central Asia (IDA & IBRD countries),2021,15.2797230816037
Europe & Central Asia (IDA & IBRD countries),2020,16.2286831837009
Europe & Central Asia (IDA & IBRD countries),2019,16.9101070294914
Europe & Central Asia (IDA & IBRD countries),2018,17.9834903477092
Europe & Central Asia (IDA & IBRD countries),2017,18.7872369312765
Europe & Central Asia (IDA & IBRD countries),2016,19.5425796135405
Europe & Central Asia (IDA & IBRD countries),2015,20.888422481351
Europe & Central Asia (IDA & IBRD countries),2014,22.4805755203511
Europe & Central Asia (IDA & IBRD countries),2013,23.2363361778324
Europe & Central Asia (IDA & IBRD countries),2012,23.3866393846721
Europe & Central Asia (IDA & IBRD countries),2011,24.5578100548678
Europe & Central Asia (IDA & IBRD countries),2010,25.0007660397925
Europe & Central Asia (IDA & IBRD countries),2009,25.3140599555013
Europe & Central Asia (IDA & IBRD countries),2008,25.7217749914342
Europe & Central Asia (IDA & IBRD countries),2007,25.861186202385
Europe & Central Asia (IDA & IBRD countries),2006,25.9152619392606
Europe & Central Asia (IDA & IBRD countries),2005,24.6006790447791
Europe & Central Asia (IDA & IBRD countries),2004,24.5368612419924
Europe & Central Asia (IDA & IBRD countries),2003,23.3763173455214
Europe & Central Asia (IDA & IBRD countries),2002,22.9363185994111
Europe & Central Asia (IDA & IBRD countries),2001,22.1124885394854
Europe & Central Asia (IDA & IBRD countries),2000,21.3595037701968
Europe & Central Asia (IDA & IBRD countries),1999,20.5145800395256
Europe & Central Asia (IDA & IBRD countries),1998,19.3168607232757
Europe & Central Asia (IDA & IBRD countries),1997,18.2715401011902
Europe & Central Asia (IDA & IBRD countries),1996,17.0224832433612
Europe & Central Asia (IDA & IBRD countries),1995,16.0212346416192
Europe & Central Asia (IDA & IBRD countries),1994,15.2874335594767
Europe & Central Asia (IDA & IBRD countries),1993,14.6217161757116
Europe & Central Asia (IDA & IBRD countries),1992,13.7894019536064
Europe & Central Asia (IDA & IBRD countries),1991,13.1236231403154
Europe & Central Asia (IDA & IBRD countries),1990,12.2367337842749
Europe & Central Asia (IDA & IBRD countries),1989,11.4414173500453
Europe & Central Asia (IDA & IBRD countries),1988,10.6444047019878
Europe & Central Asia (IDA & IBRD countries),1987,9.80949007541062
Europe & Central Asia (IDA & IBRD countries),1986,9.10972584207747
Europe & Central Asia (IDA & IBRD countries),1985,8.52692057600982
Europe & Central Asia (IDA & IBRD countries),1984,8.04561848500183
Europe & Central Asia (IDA & IBRD countries),1983,7.57587844065942
Europe & Central Asia (IDA & IBRD countries),1982,7.10076932387293
Europe & Central Asia (IDA & IBRD countries),1981,6.71338674276338
Europe & Central Asia (IDA & IBRD countries),1980,6.13082427104521
Europe & Central Asia (IDA & IBRD countries),1979,5.83002151459308
Europe & Central Asia (IDA & IBRD countries),1978,5.34985048819897
Europe & Central Asia (IDA & IBRD countries),1977,4.97114769795489
Europe & Central Asia (IDA & IBRD countries),1976,4.44226136250372
Europe & Central Asia (IDA & IBRD countries),1975,4.06154251721938
Europe & Central Asia (IDA & IBRD countries),1974,
Europe & Central Asia (IDA & IBRD countries),1973,
Europe & Central Asia (IDA & IBRD countries),1972,
Europe & Central Asia (IDA & IBRD countries),1971,
Europe & Central Asia (IDA & IBRD countries),1970,
Europe & Central Asia (IDA & IBRD countries),1969,
Europe & Central Asia (IDA & IBRD countries),1968,
Europe & Central Asia (IDA & IBRD countries),1967,
Europe & Central Asia (IDA & IBRD countries),1966,
Europe & Central Asia (IDA & IBRD countries),1965,
Europe & Central Asia (IDA & IBRD countries),1964,
Europe & Central Asia (IDA & IBRD countries),1963,
Europe & Central Asia (IDA & IBRD countries),1962,
Europe & Central Asia (IDA & IBRD countries),1961,
Europe & Central Asia (IDA & IBRD countries),1960,
European Union,2022,35.5228181485512
European Union,2021,35.7331892167617
European Union,2020,35.9731171597132
European Union,2019,36.5558514403343
European Union,2018,38.4656099069495
European Union,2017,39.7431258667739
European Union,2016,40.4959264308241
European Union,2015,41.0546410412919
European Union,2014,41.9651258536143
European Union,2013,42.5047312775835
European Union,2012,42.9632129443403
European Union,2011,44.185627040817
European Union,2010,45.2278371977172
European Union,2009,46.1150869903321
European Union,2008,44.3388645437291
European Union,2007,45.4729990955415
European Union,2006,47.3369301542122
European Union,2005,47.4458023667939
European Union,2004,47.8859432374426
European Union,2003,48.2190532562228
European Union,2002,48.5006653536618
European Union,2001,48.3389154843762
European Union,2000,48.0500644066308
European Union,1999,46.8419464834847
European Union,1998,45.7343683119451
European Union,1997,44.2961127152397
European Union,1996,42.7595402486437
European Union,1995,41.2553548976318
European Union,1994,39.5159805340962
European Union,1993,38.103976309534
European Union,1992,36.8683568928404
European Union,1991,35.4434488159579
European Union,1990,34.0474325594018
European Union,1989,32.2635773727654
European Union,1988,30.8642179510317
European Union,1987,29.6414119891344
European Union,1986,28.5739513512282
European Union,1985,27.444196465307
European Union,1984,26.4308844600293
European Union,1983,25.2811274644042
European Union,1982,24.1043413283119
European Union,1981,22.930792363279
European Union,1980,21.5533150602706
European Union,1979,20.0433691619438
European Union,1978,18.9736347505058
European Union,1977,17.4342023030674
European Union,1976,15.9883753077812
European Union,1975,14.7071796951631
European Union,1974,10.1096211768737
European Union,1973,10.1184471027173
European Union,1972,10.1264175891126
European Union,1971,10.1330186059014
European Union,1970,10.1772928683556
European Union,1969,7.17501734054724
European Union,1968,7.17574272782372
European Union,1967,7.17580726588415
European Union,1966,7.17574002667114
European Union,1965,7.19848828415093
European Union,1964,5.37726275401263
European Union,1963,5.37737489982337
European Union,1962,5.37823158619021
European Union,1961,5.37967528693729
European Union,1960,5.3814898827719
Fragile and conflict affected situations,2022,1.49852969761257
Fragile and conflict affected situations,2021,1.92253912126193
Fragile and conflict affected situations,2020,2.3158598010823
Fragile and conflict affected situations,2019,2.50077602662148
Fragile and conflict affected situations,2018,2.82961493100179
Fragile and conflict affected situations,2017,3.04447069372043
Fragile and conflict affected situations,2016,3.44090526012564
Fragile and conflict affected situations,2015,3.44719876554041
Fragile and conflict affected situations,2014,3.72117395055536
Fragile and conflict affected situations,2013,3.98430094710958
Fragile and conflict affected situations,2012,4.09176363931913
Fragile and conflict affected situations,2011,4.26446091956455
Fragile and conflict affected situations,2010,4.40208865530257
Fragile and conflict affected situations,2009,4.49605609009716
Fragile and conflict affected situations,2008,4.5540336772973
Fragile and conflict affected situations,2007,4.46934072883277
Fragile and conflict affected situations,2006,4.30161521143355
Fragile and conflict affected situations,2005,3.98644941459742
Fragile and conflict affected situations,2004,4.02102092963139
Fragile and conflict affected situations,2003,3.65988768467901
Fragile and conflict affected situations,2002,3.50982846220149
Fragile and conflict affected situations,2001,3.30285477612161
Fragile and conflict affected situations,2000,3.21748479924137
Fragile and conflict affected situations,1999,3.13780582583795
