Country,Year,Total Labour Force
Japan,1998,67929.16
Japan,1999,67794.16
Japan,2000,67662.5
Japan,2001,67518.34
Japan,2002,66890.0
Japan,2003,66663.34
Japan,2004,66420.84
Japan,2005,66505.84
Japan,2006,66638.34
Japan,2007,66843.34
Japan,2008,66740.0
Japan,2009,66500.0
Japan,2010,66317.5
Japan,2011,65955.0
Japan,2012,65651.66
Japan,2013,65927.5
Japan,2014,66087.5
Japan,2015,66250.84
Japan,2016,66785.0
Japan,2017,67323.34
Japan,2018,68491.66
Japan,2019,69121.66
Japan,2020,69022.5
Japan,2021,69072.5
Japan,2022,69019.16
Japan,1990,63835.83
Japan,1991,65053.33
Japan,1992,65784.16
Japan,1993,66153.34
Japan,1994,66449.16
Japan,1995,66664.16
Japan,1996,67107.5
Japan,1997,67869.16
Japan,1998,67929.16
Japan,1999,67794.16
Japan,2000,67662.5
Japan,2001,67518.34
Japan,2002,66890.0
Japan,2003,66663.34
Japan,2004,66420.84
Japan,2005,66505.84
Japan,2006,66638.34
Japan,2007,66843.34
Japan,2008,66740.0
Japan,2009,66500.0
Japan,2010,66317.5
Japan,2011,65955.0
Japan,2012,65651.66
Japan,2013,65927.5
Japan,2014,66087.5
Japan,2015,66250.84
Japan,2016,66785.0
Japan,2017,67323.34
Japan,2018,68491.66
Japan,2019,69121.66
Japan,2020,69022.5
Japan,2021,69072.5
Japan,2022,69019.16
Japan,1990,63835.83
Japan,1991,65053.33
Japan,1992,65784.16
Japan,1993,66153.34
Japan,1994,66449.16
Japan,1995,66664.16
Japan,1996,67107.5
Japan,1997,67869.16
Japan,1998,67929.16
Japan,1999,67794.16
Japan,2000,67662.5
Japan,2001,67518.34
Japan,2002,66890.0
Japan,2003,66663.34
Japan,2004,66420.84
Japan,2005,66505.84
Japan,2006,66638.34
Japan,2007,66843.34
Japan,2008,66740.0
Japan,2009,66500.0
Japan,2010,66317.5
Japan,2011,65955.0
Japan,2012,65651.66
Japan,2013,65927.5
Japan,2014,66087.5
Japan,2015,66250.84
Japan,2016,66785.0
Japan,2017,67323.34
Japan,2018,68491.66
Japan,2019,69121.66
Japan,2020,69022.5
Japan,2021,69072.5
Japan,2022,69019.16
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
South Korea,1990,18538.92
South Korea,1991,19109.42
South Korea,1992,19499.33
South Korea,1993,19805.58
South Korea,1994,20352.58
South Korea,1995,20844.67
South Korea,1996,21288.08
South Korea,1997,21781.58
South Korea,1998,21427.92
South Korea,1999,21717.0
South Korea,2000,22151.0
South Korea,2001,22511.28
South Korea,2002,22982.32
South Korea,2003,23042.84
South Korea,2004,23543.53
South Korea,2005,23718.32
South Korea,2006,24023.77
South Korea,2007,24351.38
South Korea,2008,24550.63
South Korea,2009,24581.86
South Korea,2010,24956.43
South Korea,2011,25389.0
South Korea,2012,25780.84
South Korea,2013,26107.58
South Korea,2014,26835.7
South Korea,2015,27153.43
South Korea,2016,27418.33
South Korea,2017,27747.71
South Korea,2018,27895.33
South Korea,2019,28186.17
South Korea,2020,28012.27
South Korea,2021,28309.96
South Korea,2022,28921.61
Lithuania,2005,1564.7
Lithuania,2006,1516.575
Lithuania,2007,1515.975
Lithuania,2008,1515.4
Lithuania,2009,1528.075
Lithuania,2010,1518.075
Lithuania,2011,1481.65
Lithuania,2012,1472.55
Lithuania,2013,1465.225
Lithuania,2014,1477.05
Lithuania,2015,1468.875
Lithuania,2016,1477.55
Lithuania,2017,1457.925
Lithuania,2018,1464.75
Lithuania,2019,1470.375
Lithuania,2020,1484.125
Lithuania,2021,1473.425
Lithuania,2022,1510.775
Lithuania,2005,1564.7
Lithuania,2006,1516.575
Lithuania,2007,1515.975
Lithuania,2008,1515.4
Lithuania,2009,1528.075
Lithuania,2010,1518.075
Lithuania,2011,1481.65
Lithuania,2012,1472.55
Lithuania,2013,1465.225
Lithuania,2014,1477.05
Lithuania,2015,1468.875
Lithuania,2016,1477.55
Lithuania,2017,1457.925
Lithuania,2018,1464.75
Lithuania,2019,1470.375
Lithuania,2020,1484.125
Lithuania,2021,1473.425
Lithuania,2022,1510.775
Lithuania,2005,1564.7
Lithuania,2006,1516.575
Lithuania,2007,1515.975
Lithuania,2008,1515.4
Lithuania,2009,1528.075
Lithuania,2010,1518.075
Lithuania,2011,1481.65
Lithuania,2012,1472.55
Lithuania,2013,1465.225
Lithuania,2014,1477.05
Lithuania,2015,1468.875
Lithuania,2016,1477.55
Lithuania,2017,1457.925
Lithuania,2018,1464.75
Lithuania,2019,1470.375
Lithuania,2020,1484.125
Lithuania,2021,1473.425
Lithuania,2022,1510.775
Lithuania,2005,1564.7
Lithuania,2006,1516.575
Lithuania,2007,1515.975
Lithuania,2008,1515.4
Lithuania,2009,1528.075
Lithuania,2010,1518.075
Lithuania,2011,1481.65
Lithuania,2012,1472.55
Lithuania,2013,1465.225
Lithuania,2014,1477.05
Lithuania,2015,1468.875
Lithuania,2016,1477.55
Lithuania,2017,1457.925
Lithuania,2018,1464.75
Lithuania,2019,1470.375
Lithuania,2020,1484.125
Lithuania,2021,1473.425
Lithuania,2022,1510.775
Lithuania,2005,1564.7
Lithuania,2006,1516.575
Lithuania,2007,1515.975
Lithuania,2008,1515.4
Lithuania,2009,1528.075
Lithuania,2010,1518.075
Lithuania,2011,1481.65
Lithuania,2012,1472.55
Lithuania,2013,1465.225
Lithuania,2014,1477.05
Lithuania,2015,1468.875
Lithuania,2016,1477.55
Lithuania,2017,1457.925
Lithuania,2018,1464.75
Lithuania,2019,1470.375
Lithuania,2020,1484.125
Lithuania,2021,1473.425
Lithuania,2022,1510.775
Lithuania,2005,1564.7
Lithuania,2006,1516.575
Lithuania,2007,1515.975
Lithuania,2008,1515.4
Lithuania,2009,1528.075
Lithuania,2010,1518.075
Lithuania,2011,1481.65
Lithuania,2012,1472.55
Lithuania,2013,1465.225
Lithuania,2014,1477.05
Lithuania,2015,1468.875
Lithuania,2016,1477.55
Lithuania,2017,1457.925
Lithuania,2018,1464.75
Lithuania,2019,1470.375
Lithuania,2020,1484.125
Lithuania,2021,1473.425
Lithuania,2022,1510.775
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Luxembourg,1998,175.4
Luxembourg,1999,180.4
Luxembourg,2000,185.2
Luxembourg,2001,188.7
Luxembourg,2002,193.3
Luxembourg,2003,194.2
Luxembourg,2004,198.5
Luxembourg,2005,202.7
Luxembourg,2006,205.0
Luxembourg,2007,211.475
Luxembourg,2008,213.15
Luxembourg,2009,228.9
Luxembourg,2010,230.9
Luxembourg,2011,236.325
Luxembourg,2012,248.85
Luxembourg,2013,253.525
Luxembourg,2014,260.9
Luxembourg,2015,275.875
Luxembourg,2016,277.975
Luxembourg,2017,287.7
Luxembourg,2018,296.475
Luxembourg,2019,306.275
Luxembourg,2020,313.625
Luxembourg,2021,323.85
Luxembourg,2022,327.0
Latvia,1998,1152.8
Latvia,1999,1127.2
Latvia,2000,1097.6
Latvia,2001,1083.6
Latvia,2002,1091.7
Latvia,2003,1088.825
Latvia,2004,1092.125
Latvia,2005,1080.8
Latvia,2006,1108.9
Latvia,2007,1125.5
Latvia,2008,1143.4
Latvia,2009,1101.4
Latvia,2010,1056.5
Latvia,2011,1028.225
Latvia,2012,1030.725
Latvia,2013,1014.25
Latvia,2014,992.25
Latvia,2015,994.225
Latvia,2016,988.625
Latvia,2017,980.25
Latvia,2018,982.175
Latvia,2019,971.35
Latvia,2020,971.675
Latvia,2021,940.15
Latvia,2022,956.375
Latvia,1998,1152.8
Latvia,1999,1127.2
Latvia,2000,1097.6
Latvia,2001,1083.6
Latvia,2002,1091.7
Latvia,2003,1088.825
Latvia,2004,1092.125
Latvia,2005,1080.8
Latvia,2006,1108.9
Latvia,2007,1125.5
Latvia,2008,1143.4
Latvia,2009,1101.4
Latvia,2010,1056.5
Latvia,2011,1028.225
Latvia,2012,1030.725
Latvia,2013,1014.25
Latvia,2014,992.25
Latvia,2015,994.225
Latvia,2016,988.625
Latvia,2017,980.25
Latvia,2018,982.175
Latvia,2019,971.35
Latvia,2020,971.675
Latvia,2021,940.15
Latvia,2022,956.375
Latvia,1998,1152.8
Latvia,1999,1127.2
Latvia,2000,1097.6
Latvia,2001,1083.6
Latvia,2002,1091.7
Latvia,2003,1088.825
Latvia,2004,1092.125
Latvia,2005,1080.8
Latvia,2006,1108.9
Latvia,2007,1125.5
Latvia,2008,1143.4
Latvia,2009,1101.4
Latvia,2010,1056.5
Latvia,2011,1028.225
Latvia,2012,1030.725
Latvia,2013,1014.25
Latvia,2014,992.25
Latvia,2015,994.225
Latvia,2016,988.625
Latvia,2017,980.25
Latvia,2018,982.175
Latvia,2019,971.35
Latvia,2020,971.675
Latvia,2021,940.15
Latvia,2022,956.375
Latvia,1998,1152.8
Latvia,1999,1127.2
